measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2001,3592.0548604487067,6143.044520849488,1943.7262760430565
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2001,0.0007603960755313,0.0012703081202568,0.0004006869008479
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2001,0.0013107875601974,0.0022059889551743,0.0006910892737285
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2001,340.37799790288,577.65437682044,180.1176295562
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2001,618.18296679559,1057.20141662362,334.51005695741
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2002,855.8082743806006,1443.8249095105384,451.606787648229
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2002,3416.988234054315,5840.005738102647,1853.6938434214333
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2002,0.0007402135337263,0.0012340184698329,0.0003897876144153
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2002,0.0012954581959432,0.0021793021090601,0.0006831354760292
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2002,332.31843076137,560.65084036491,175.36317827852
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2002,611.88092626972,1045.77126863877,331.94141397068
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2003,763.9063993959508,1283.765513979797,402.40342391283866
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2003,3102.212782766421,5297.132190125688,1689.1413546949088
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2003,0.0007222431635411,0.0011981934299588,0.0003801323527355
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2003,0.0012760186568473,0.0021459608650431,0.0006734226303871
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2003,325.18948379753,546.48978610242,171.30025590052
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2003,603.53846479245,1030.5621353865301,328.62406656738
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2004,681.6957967068106,1141.2764648027978,358.46558144718347
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2004,2792.9462596435023,4766.376402857408,1526.993506641562
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2004,0.0007089583016524,0.0011747668646117,0.0003728139214475
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2004,0.001256128725384,0.0021121081148658,0.0006637530476179
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2004,320.08359881651,535.87520982733,168.31401031919998
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2004,594.83172966499,1015.1258407342,325.21362901508996
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2005,664.6892289980811,1110.0344929112027,348.9001707878272
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2005,2694.9292072688363,4579.544745269781,1478.1187989593864
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2005,0.00070266469064,0.0011675071879399,0.0003694900851718
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2005,0.0012388897577285,0.002079725878238,0.0006557679338673
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2005,318.14348883656004,531.3012922385,166.99581209917
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2005,587.41953486741,998.21325061712,322.18874433568004
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2006,745.19949498618,1254.2544724585237,393.13372233691314
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2006,2945.6054907809817,4989.300149797131,1617.2320157999889
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2006,0.0007034763303641,0.0011669420127765,0.0003710483084224
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2006,0.0012234317157518,0.0020504420671205,0.0006482329082985
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2006,319.37073278234,537.5368242460199,168.48562811562002
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2006,580.96145881345,984.0391398495799,318.96649910503
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2007,858.5661458994708,1443.5472672781782,456.8407035220992
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2007,3310.74289041286,5588.542093187509,1817.3671818677417
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2007,0.0007081039615493,0.0011686562651573,0.0003755599978255
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2007,0.0012072548349684,0.0020197259888355,0.0006402626783147
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2007,322.33445151638,541.95593299176,171.51328211978
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2007,574.31796054602,969.4501215057501,315.26054665132
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2008,984.5253991723451,1656.2815188974296,528.9638020418857
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2008,3713.268126193027,6244.419789609234,2036.7345372407744
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2008,0.0007140202719345,0.0011760239432589,0.0003810705506556
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2008,0.0011909241407362,0.0019881161774846,0.0006318784335573
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2008,325.82927009706,548.14735996783,175.06088687195
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2008,567.56708826799,954.44956773028,311.31161327198
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2009,1113.4917489259608,1870.205015099806,601.1514961342032
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2009,4093.104437831852,6872.95607402715,2242.079530468798
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2009,0.0007186228609976,0.00118400835354,0.0003865971092952
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2009,0.0011752968306874,0.0019578526209594,0.0006237702822497
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2009,328.77293243560996,552.20237389566,177.49780401402
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2009,561.03211168937,942.05977842145,307.31652042104
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2010,1202.5334939960107,2028.7952710348643,650.3680594370713
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2010,4326.548405755988,7255.727496304518,2364.1014812720914
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2010,0.0007201458987765,0.0011862212977536,0.0003894398187558
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2010,0.0011620732948615,0.0019330821267097,0.0006169877565116
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2010,329.97789363059,556.70598239986,178.46245731129
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2010,554.85855078853,930.5113605478201,303.18438598087
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2011,1235.5533793436562,2079.144587243875,667.109393873886
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2011,4353.305571028675,7300.520438677998,2374.832928602437
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2011,0.0007161940064098,0.0011780430014801,0.0003872092748859
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2011,0.001150352393787,0.0019134357004527,0.0006116139503756
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2011,328.55794592800004,552.88544088241,177.39750934671
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2011,548.29342893033,919.4914804367601,299.1072573048
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2012,1257.354940332258,2110.2239090155226,679.2250719110868
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2012,4351.663648571646,7305.902898816093,2367.1020730679534
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2012,0.0007085306689003,0.0011633295034115,0.0003840308338859
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2012,0.0011399689503258,0.0018973372673763,0.0006060564709648
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2012,325.13939086797996,545.68276177533,175.64079883845
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2012,541.0283749804,908.31945948039,294.294203649
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2013,1284.6934456793724,2152.221342668964,695.8977613200441
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2013,4361.308533613896,7334.696348073905,2364.2889912124647
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2013,0.0006997809332772,0.0011480379318897,0.0003810779570254
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2013,0.0011316301620338,0.0018850978653106,0.0006010245110253
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2013,321.00109513011,537.76674138304,173.88112645363
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2013,534.28694910374,898.5451279612801,289.63985055827
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2014,1310.182113503503,2200.56139218731,712.4299617461206
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2014,4374.601571217258,7367.549410674939,2364.3479079522867
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2014,0.0006922438154854,0.0011356132353711,0.000378581226627
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2014,0.0011257061637806,0.0018755084878747,0.0005971242100711
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2014,317.32682695382,532.9771769152001,172.55092773568
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2014,529.1273145558999,891.1375289987001,285.97828598652
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2015,1347.3628211503567,2264.963128640297,734.8612286151904
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2015,4405.35740841793,7414.289174278923,2376.8560947758474
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2015,0.0006882999780759,0.0011278243175813,0.0003776306928286
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2015,0.0011226636082721,0.0018668639430863,0.0005952850999834
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2015,315.35978469561,530.1306176621899,171.9994608723
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2015,526.6863608904,886.42183181964,284.16711082863003
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2016,1415.2931593502817,2391.999702131499,770.32559802438
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2016,4520.784076682507,7588.448470860945,2443.6892119839817
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2016,0.000687253204749,0.0011227808725293,0.0003760794930759
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2016,0.0011210583696248,0.0018643130420814,0.0005944624321891
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2016,314.83410427344,532.1039522219,171.3600945858
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2016,526.2117772089999,883.28283067237,284.44137595888
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2017,1465.9675111473598,2483.0968135866474,796.1719267673918
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2017,4578.633615362886,7678.920154031122,2479.711023495378
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2017,0.0006868850917062,0.0011234951594968,0.0003749997068524
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2017,0.0011198795479988,0.001860875903489,0.0005943944888135
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2017,314.6092198968,532.89390488559,170.86533424467
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2017,526.19721234817,882.4961152903101,284.97956761908
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2018,1504.419451777224,2545.9158801970984,817.8966552343832
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2018,4608.3629652703885,7734.389913677307,2499.954828900264
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2018,0.0006865365360709,0.0011241029676923,0.0003743201861408
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2018,0.0011192794837544,0.0018564605262553,0.0005957468591062
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2018,314.45452548769,532.1486431814,170.95717840916
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2018,526.45646897093,883.57180940067,285.59325767701
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2019,1552.6193722938349,2630.539432935182,847.5762064828554
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2019,4655.923467058045,7818.983710588234,2528.9632256463174
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2019,0.0006862660469676,0.0011304192573957,0.0003740971033551
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2019,0.001120085135361,0.0018558077334944,0.0005974322730817
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2019,314.14194207345,532.23783041054,171.49034741618
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2019,526.79232505568,884.67532544644,286.13838415611997
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2020,1581.0986933139582,2676.92246336915,866.7665533650834
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2020,4716.7033470764045,7974.836553109874,2567.871518154366
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2020,0.0006731535658221,0.0010968715678877,0.0003678303254777
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2020,0.0011120830279006,0.001846351633298,0.000587118568291
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2020,312.18344418843,528.55073372324,171.14059298201002
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2020,530.14662359787,896.35331316664,288.62286114018
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2021,1912.3000302404116,3188.5322616541343,1077.0381873523736
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2021,4712.952454603255,7676.396750071592,2628.4549835279176
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2021,0.0008059753403007,0.0013048309134418,0.0004554377321818
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2021,0.0011182040873953,0.0017937450696351,0.0006251304315976
